"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"362","0274_000221_scrubbed.wav",14237.44,14238.97,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"363","0274_000221_scrubbed.wav",14239.9,14240.77,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"364","0274_000221_scrubbed.wav",14241.64,14243.46,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"365","0274_000221_scrubbed.wav",14244.34,14245.52,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"366","0274_000221_scrubbed.wav",14246.49,14247.2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"367","0274_000221_scrubbed.wav",14249.17,14251.78,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"368","0274_000221_scrubbed.wav",14256.18,14256.78,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,FALSE
"369","0274_000221_scrubbed.wav",14265.51,14266.84,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"370","0274_000221_scrubbed.wav",14267.64,14268.77,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,3,2,FALSE
"371","0274_000221_scrubbed.wav",14269.94,14271.27,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"372","0274_000221_scrubbed.wav",14272.07,14272.98,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"373","0274_000221_scrubbed.wav",14275.78,14277.84,2,2,2,2,2,3,2,3,2,2,2,2,2,1,2,3,2,FALSE
"374","0274_000221_scrubbed.wav",14280.12,14281.32,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"375","0274_000221_scrubbed.wav",14282.13,14282.82,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,FALSE
"376","0274_000221_scrubbed.wav",14283.85,14285.19,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"377","0274_000221_scrubbed.wav",14286.15,14287.5,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"378","0274_000221_scrubbed.wav",14288.61,14289.22,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"379","0274_000221_scrubbed.wav",14290.36,14291.12,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"380","0274_000221_scrubbed.wav",14292.04,14293.08,2,2,1,2,2,3,3,2,2,2,2,2,2,1,2,2,2,FALSE
"381","0274_000221_scrubbed.wav",14293.88,14294.92,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"382","0274_000221_scrubbed.wav",14295.94,14298.07,2,2,2,2,2,3,3,2,2,2,2,2,2,1,2,2,2,FALSE
"383","0274_000221_scrubbed.wav",14298.88,14299.97,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"384","0274_000221_scrubbed.wav",14300.77,14302.35,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"385","0274_000221_scrubbed.wav",14303.95,14304.65,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"386","0274_000221_scrubbed.wav",14307.07,14310.58,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"387","0274_000221_scrubbed.wav",14311.88,14315.03,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,FALSE
"388","0274_000221_scrubbed.wav",14316.06,14317.36,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"389","0274_000221_scrubbed.wav",14318.23,14319.09,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"390","0274_000221_scrubbed.wav",14319.89,14322.39,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"391","0274_000221_scrubbed.wav",14323.41,14324.63,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"392","0274_000221_scrubbed.wav",14325.73,14326.33,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"393","0274_000221_scrubbed.wav",14327.13,14328.73,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"394","0274_000221_scrubbed.wav",14328.73,14329.78,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"395","0274_000221_scrubbed.wav",14329.78,14330.38,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"396","0274_000221_scrubbed.wav",14331.45,14332.4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,FALSE
"397","0274_000221_scrubbed.wav",14333.22,14334.73,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,FALSE
"398","0274_000221_scrubbed.wav",14334.73,14335.73,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"399","0274_000221_scrubbed.wav",14335.73,14337.2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"400","0274_000221_scrubbed.wav",14338.07,14338.67,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,FALSE
"401","0274_000221_scrubbed.wav",14339.83,14342.8,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,FALSE
"402","0274_000221_scrubbed.wav",14345.65,14346.37,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"403","0274_000221_scrubbed.wav",14379.88,14381.14,2,2,2,2,2,3,3,2,3,2,2,2,2,1,2,2,2,FALSE
"404","0274_000221_scrubbed.wav",14381.99,14382.71,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"405","0274_000221_scrubbed.wav",14383.51,14385.48,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,FALSE
"406","0274_000221_scrubbed.wav",14387.03,14388.72,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"407","0274_000221_scrubbed.wav",14408.08,14409.73,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,FALSE
"408","0274_000221_scrubbed.wav",14411.34,14411.94,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"409","0274_000221_scrubbed.wav",14414.37,14416.2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,FALSE
"410","0274_000221_scrubbed.wav",14417.07,14418.16,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"411","0274_000221_scrubbed.wav",14419.42,14420.67,3,2,3,2,2,3,3,2,2,2,2,2,3,1,2,3,2,FALSE
"412","0274_000221_scrubbed.wav",14421.5,14423.31,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"413","0274_000221_scrubbed.wav",14431.27,14432.69,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"414","0274_000221_scrubbed.wav",14432.69,14433.69,3,2,2,3,2,3,3,2,2,2,2,2,2,1,2,2,2,FALSE
"415","0274_000221_scrubbed.wav",14436.41,14437.41,4,2,2,3,3,3,4,2,2,3,2,3,3,1,4,4,3,FALSE
"416","0274_000221_scrubbed.wav",14439.14,14439.89,2,2,2,2,2,3,2,2,4,2,2,2,2,1,2,3,2,FALSE
"417","0274_000221_scrubbed.wav",14440.73,14441.52,3,2,2,2,2,3,3,2,2,2,2,2,2,1,2,3,2,FALSE
"418","0274_000221_scrubbed.wav",14442.39,14443.25,4,3,3,3,2,2,3,3,2,4,2,2,3,1,3,3,3,FALSE
"419","0274_000221_scrubbed.wav",14448.39,14449.1,4,3,3,4,3,4,4,4,2,2,2,4,3,1,4,3,4,FALSE
"420","0274_000221_scrubbed.wav",14449.9,14450.5,3,2,3,3,2,3,3,3,2,2,2,2,3,2,2,4,2,FALSE
"421","0274_000221_scrubbed.wav",14452.3,14453.44,4,4,5,5,2,5,5,4,2,4,5,4,4,5,4,5,4,FALSE
"422","0274_000221_scrubbed.wav",14458.65,14459.42,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,FALSE
"423","0274_000221_scrubbed.wav",14460.25,14460.9,3,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"424","0274_000221_scrubbed.wav",14464.86,14465.66,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,FALSE
"425","0274_000221_scrubbed.wav",14468.67,14469.28,5,2,4,2,5,5,5,5,2,3,5,5,4,5,5,5,5,FALSE
"426","0274_000221_scrubbed.wav",14470.97,14471.57,5,5,5,2,5,5,5,5,4,2,5,5,5,5,5,5,5,FALSE
"427","0274_000221_scrubbed.wav",14486.83,14487.43,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"428","0274_000221_scrubbed.wav",14495.49,14496.09,5,5,5,2,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"429","0274_000221_scrubbed.wav",14496.91,14497.51,5,5,5,3,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"430","0274_000221_scrubbed.wav",14543.11,14543.96,5,5,5,3,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"431","0274_000221_scrubbed.wav",14546.36,14547.12,5,5,5,3,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"432","0274_000221_scrubbed.wav",14567.3,14567.9,5,5,5,1,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"433","0274_000221_scrubbed.wav",14618.63,14619.26,5,4,2,3,5,5,4,4,5,4,5,4,3,5,4,5,5,FALSE
"434","0274_000221_scrubbed.wav",14644.21,14644.81,5,5,5,3,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"435","0274_000221_scrubbed.wav",14648.17,14648.77,5,5,5,3,5,5,5,5,2,4,5,5,5,5,5,5,5,FALSE
"436","0274_000221_scrubbed.wav",14700.37,14701.06,5,5,5,3,5,5,5,5,2,4,5,5,5,5,3,5,5,FALSE
"437","0274_000221_scrubbed.wav",14722.64,14723.66,5,5,5,2,5,5,5,5,5,4,5,5,2,5,5,5,5,FALSE
"438","0274_000221_scrubbed.wav",15120.63,15121.3,4,3,5,2,2,2,2,4,5,2,2,2,2,5,2,2,2,FALSE
"439","0274_000221_scrubbed.wav",15259.96,15261,4,2,5,3,2,3,3,3,5,2,2,2,2,4,2,4,2,FALSE
"440","0274_000221_scrubbed.wav",15261.81,15262.47,4,2,5,3,2,3,3,3,4,2,2,2,2,4,2,4,2,FALSE
"441","0274_000221_scrubbed.wav",15267.1,15267.7,4,2,5,3,2,3,3,2,4,2,2,2,2,4,2,3,2,FALSE
"442","0274_000221_scrubbed.wav",15273.77,15275.13,2,2,4,3,2,2,3,2,2,2,2,2,2,1,2,3,2,FALSE
"443","0274_000221_scrubbed.wav",15279.65,15280.26,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"444","0274_000221_scrubbed.wav",15282.76,15284.47,2,2,2,3,2,3,3,2,2,2,2,2,2,1,2,3,2,FALSE
"445","0274_000221_scrubbed.wav",15290.22,15290.82,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"446","0274_000221_scrubbed.wav",15294.17,15294.97,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"447","0274_000221_scrubbed.wav",15296.19,15297.84,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,3,2,FALSE
"448","0274_000221_scrubbed.wav",15299.73,15300.33,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"449","0274_000221_scrubbed.wav",15302.88,15303.73,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"450","0274_000221_scrubbed.wav",15305.02,15306.84,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"451","0274_000221_scrubbed.wav",15310.29,15311.01,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"452","0274_000221_scrubbed.wav",15312.64,15313.74,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"453","0274_000221_scrubbed.wav",15316.11,15316.77,2,2,2,2,2,3,3,2,2,2,2,2,2,1,2,4,2,FALSE
"454","0274_000221_scrubbed.wav",15318.39,15319.37,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"455","0274_000221_scrubbed.wav",15320.64,15322.57,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"456","0274_000221_scrubbed.wav",15324.32,15325.62,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"457","0274_000221_scrubbed.wav",15331.47,15332.07,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"458","0274_000221_scrubbed.wav",15340.58,15341.45,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"459","0274_000221_scrubbed.wav",15343.5,15344.12,2,2,2,2,2,3,3,2,2,2,2,2,2,1,2,3,2,FALSE
"460","0274_000221_scrubbed.wav",15345.19,15347.26,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"461","0274_000221_scrubbed.wav",15347.26,15348.26,2,2,2,3,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"462","0274_000221_scrubbed.wav",15348.26,15349.52,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"463","0274_000221_scrubbed.wav",15350.32,15352.2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"464","0274_000221_scrubbed.wav",15353,15353.6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"465","0274_000221_scrubbed.wav",15355.67,15356.27,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,4,2,FALSE
"466","0274_000221_scrubbed.wav",15360.64,15361.67,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"467","0274_000221_scrubbed.wav",15362.47,15363.16,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"468","0274_000221_scrubbed.wav",15364.16,15364.97,3,2,2,3,2,3,3,2,2,2,2,2,2,1,2,2,2,FALSE
"469","0274_000221_scrubbed.wav",15367.28,15368.01,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"470","0274_000221_scrubbed.wav",15370.12,15370.72,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"471","0274_000221_scrubbed.wav",15371.68,15372.28,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"472","0274_000221_scrubbed.wav",15372.28,15373.28,2,2,2,3,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"473","0274_000221_scrubbed.wav",15373.28,15373.9,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"474","0274_000221_scrubbed.wav",15375.26,15375.95,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"475","0274_000221_scrubbed.wav",15382.79,15383.69,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"476","0274_000221_scrubbed.wav",15684.58,15685.27,5,5,5,5,5,4,4,5,2,2,5,4,4,5,5,4,5,FALSE
"477","0274_000221_scrubbed.wav",15689.82,15690.54,5,5,5,5,5,5,5,5,2,2,5,5,5,5,5,5,5,FALSE
"478","0274_000221_scrubbed.wav",15692.11,15692.91,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,FALSE
"479","0274_000221_scrubbed.wav",15707.87,15708.7,5,5,5,2,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"480","0274_000221_scrubbed.wav",15729.09,15729.7,2,2,5,2,2,3,2,4,2,4,2,2,2,5,2,3,2,FALSE
"481","0274_000221_scrubbed.wav",15730.96,15731.56,2,2,5,2,2,2,2,3,2,4,2,2,2,5,2,4,2,FALSE
"482","0274_000221_scrubbed.wav",15733.83,15734.43,4,2,5,2,2,3,4,3,2,2,2,2,2,3,2,3,2,FALSE
"483","0274_000221_scrubbed.wav",15738.52,15739.12,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"484","0274_000221_scrubbed.wav",15740.53,15741.13,2,2,5,2,2,3,3,2,2,2,2,2,2,2,2,2,2,FALSE
"485","0274_000221_scrubbed.wav",15742.91,15743.51,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"486","0274_000221_scrubbed.wav",15744.68,15746.42,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,FALSE
"487","0274_000221_scrubbed.wav",15748.25,15749.25,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,3,2,FALSE
"488","0274_000221_scrubbed.wav",15749.25,15750.42,2,2,2,2,2,3,3,2,2,3,2,2,2,1,2,3,2,FALSE
"489","0274_000221_scrubbed.wav",15761.47,15762.2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,FALSE
"490","0274_000221_scrubbed.wav",15765.14,15766.11,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"491","0274_000221_scrubbed.wav",15768.78,15771.66,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"492","0274_000221_scrubbed.wav",15773.51,15774.11,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,FALSE
"493","0274_000221_scrubbed.wav",15775.83,15776.45,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,FALSE
"494","0274_000221_scrubbed.wav",15778.67,15779.75,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,FALSE
"495","0274_000221_scrubbed.wav",15785.11,15785.71,2,2,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,FALSE
"496","0274_000221_scrubbed.wav",15807.84,15808.49,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"497","0274_000221_scrubbed.wav",15818.03,15819.14,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,FALSE
"498","0274_000221_scrubbed.wav",15825.02,15826.09,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,FALSE
"499","0274_000221_scrubbed.wav",15827.2,15828.11,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"500","0274_000221_scrubbed.wav",15835.54,15836.15,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,3,2,FALSE
"501","0274_000221_scrubbed.wav",16050.74,16051.73,5,2,5,4,5,4,5,5,2,2,2,5,3,3,5,5,5,FALSE
"502","0274_000221_scrubbed.wav",16157.14,16157.86,5,2,2,3,2,3,3,4,2,3,2,2,3,3,2,4,2,FALSE
"503","0274_000221_scrubbed.wav",16191.63,16192.44,5,2,2,3,2,3,3,3,2,3,2,2,2,5,2,2,2,FALSE
"504","0274_000221_scrubbed.wav",16211.58,16212.18,5,2,2,3,2,2,2,3,2,2,2,2,2,1,2,3,2,FALSE
"505","0274_000221_scrubbed.wav",16213.63,16214.6,4,2,2,3,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"506","0274_000221_scrubbed.wav",16238.64,16239.25,4,2,2,3,2,3,3,2,2,2,2,2,2,1,2,3,2,FALSE
"507","0274_000221_scrubbed.wav",16242.94,16244.59,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"508","0274_000221_scrubbed.wav",16245.88,16246.48,2,2,2,3,2,3,3,2,2,2,2,2,2,1,2,2,2,FALSE
"509","0274_000221_scrubbed.wav",16248.54,16250.04,2,2,2,4,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"510","0274_000221_scrubbed.wav",16268.41,16269.25,2,2,2,5,2,2,2,2,4,2,2,2,2,1,2,2,2,FALSE
"511","0274_000221_scrubbed.wav",16290.89,16291.49,2,2,2,2,2,3,3,2,2,2,2,2,2,1,2,5,2,FALSE
"512","0274_000221_scrubbed.wav",16305.38,16306.04,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"513","0274_000221_scrubbed.wav",16306.86,16308.04,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,3,2,FALSE
"514","0274_000221_scrubbed.wav",16309.22,16309.99,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,FALSE
"515","0274_000221_scrubbed.wav",16311.35,16314.01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE
"516","0274_000221_scrubbed.wav",16315.04,16316.01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"517","0274_000221_scrubbed.wav",16317,16317.71,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"518","0274_000221_scrubbed.wav",16324.25,16324.85,2,2,2,5,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"519","0274_000221_scrubbed.wav",16333.66,16334.45,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"520","0274_000221_scrubbed.wav",16342.38,16343.28,2,2,2,2,2,3,3,2,2,2,2,2,2,1,2,3,2,FALSE
"521","0274_000221_scrubbed.wav",16345.14,16346.38,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"522","0274_000221_scrubbed.wav",16347.55,16348.83,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"523","0274_000221_scrubbed.wav",16349.63,16351,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"524","0274_000221_scrubbed.wav",16352.96,16353.56,2,2,2,2,2,3,3,4,2,2,2,2,2,1,2,3,2,FALSE
"525","0274_000221_scrubbed.wav",16354.82,16355.47,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"526","0274_000221_scrubbed.wav",16356.52,16357.15,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"527","0274_000221_scrubbed.wav",16357.95,16358.55,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,FALSE
"528","0274_000221_scrubbed.wav",16359.71,16360.83,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"529","0274_000221_scrubbed.wav",16361.65,16362.25,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"530","0274_000221_scrubbed.wav",16363.05,16363.86,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"531","0274_000221_scrubbed.wav",16364.68,16366.28,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"532","0274_000221_scrubbed.wav",16367.39,16368.47,2,2,2,3,2,3,2,2,2,2,2,2,2,1,2,2,2,FALSE
"533","0274_000221_scrubbed.wav",16369.49,16370.87,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"534","0274_000221_scrubbed.wav",16371.92,16374.08,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"535","0274_000221_scrubbed.wav",16375.81,16376.81,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"536","0274_000221_scrubbed.wav",16380.77,16381.89,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"537","0274_000221_scrubbed.wav",16383.73,16384.33,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"538","0274_000221_scrubbed.wav",16385.15,16385.76,2,2,2,3,2,3,3,2,2,2,2,2,2,1,3,2,2,FALSE
"539","0274_000221_scrubbed.wav",16388.23,16391.1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
